FIPSSTCO,ct00,STFID,HH_16,TotalPop16,Emp_16,Cons_16,Manu_16,TCU_16,Whol_16,Retail_16,FIRE_16,Serv_16,Govt_16,HH_20,TotalPop20,Emp_20,Cons_20,Manu_20,TCU_20,Whol_20,Retail_20,FIRE_20,Serv_20,Govt_20,HH_24,TotalPop24,Emp_24,Cons_24,Manu_24,TCU_24,Whol_24,Retail_24,FIRE_24,Serv_24,Govt_24,HH_25,TotalPop25,Emp_25,Cons_25,Manu_25,TCU_25,Whol_25,Retail_25,FIRE_25,Serv_25,Govt_25,HH_30,TotalPop30,Emp_30,Cons_30,Manu_30,TCU_30,Whol_30,Retail_30,FIRE_30,Serv_30,Govt_30,HH_40,TotalPop40,Emp_40,Cons_40,Manu_40,TCU_40,Whol_40,Retail_40,FIRE_40,Serv_40,Govt_40,GlobalID,last_edite,Shape_Leng,Shape_Area
13089,218.12,13089021812,1007,2332,820,20,12,10,63,232,57,426,0,1021,2350,952,22,12,10,63,250,69,526,0,1034,2383,1067,24,13,11,60,264,80,614,1,1036,2385,1093,24,13,11,59,267,82,636,1,1043,2393,1248,26,13,11,55,291,95,756,1,1101,2491,1582,29,15,12,45,347,129,1004,1,,,30546.5585633488,21117156.9702487
13089,219.02,13089021902,3710,9378,2647,70,449,373,563,57,83,1052,0,3796,9517,2819,73,450,375,574,58,91,1198,0,3887,9665,2950,75,451,375,552,60,100,1336,1,3905,9692,2981,75,451,374,546,60,101,1373,1,3994,9843,3190,76,457,375,520,61,110,1590,1,4237,10210,3764,79,479,377,471,66,131,2160,1,,,60758.2120825398,158084458.121928
13089,219.04,13089021904,3714,9203,3190,698,369,817,289,159,194,664,0,3941,9741,3491,801,371,831,287,173,240,788,0,4045,9933,3675,859,373,808,278,184,278,893,2,4070,9983,3719,870,376,804,275,187,287,918,2,4185,10226,4040,944,415,808,263,209,342,1057,2,4597,11100,4740,1099,551,801,234,259,457,1336,3,,,32854.9110620203,49834538.4655476
13089,219.06,13089021906,2005,5798,445,36,0,89,0,16,9,249,46,2050,5905,465,36,0,89,0,17,9,253,61,2067,5922,482,36,0,89,0,17,9,257,74,2071,5927,486,36,0,89,0,17,9,258,77,2084,5950,505,36,0,89,0,17,9,262,92,2094,5887,548,36,0,89,0,18,9,273,123,,,28290.3077036999,34420662.4943357
13089,219.07,13089021907,3428,9374,2271,66,6,28,17,513,45,1563,33,3485,9472,2496,76,6,28,17,527,53,1742,47,3526,9515,2690,81,7,27,17,538,60,1902,58,3534,9520,2743,82,7,27,17,541,61,1947,61,3567,9552,3055,88,7,26,17,563,70,2209,75,3818,10071,3798,101,8,24,17,619,87,2838,104,,,71712.3779195947,249491770.685828
13089,219.08,13089021908,2088,5478,832,1,0,0,0,314,51,466,0,2089,5427,850,1,0,0,0,315,52,482,0,2130,5487,872,1,0,0,0,317,54,500,0,2139,5497,876,1,0,0,0,317,54,504,0,2179,5564,898,1,0,0,0,318,54,525,0,2266,5679,961,1,0,0,0,322,56,582,0,,,35079.2556503942,37692800.6353327
13089,219.09,13089021909,2633,6883,768,19,0,5,20,141,43,525,15,2641,6858,807,19,0,5,20,141,43,543,36,2678,6900,842,19,0,5,20,142,43,560,53,2687,6911,850,19,0,5,20,142,43,564,57,2720,6963,896,19,0,5,20,142,43,587,80,2822,7108,1001,19,0,5,20,142,44,646,125,,,28550.4305675853,37673271.0972178
13089,220.01,13089022001,1945,4391,1083,21,7,8,40,78,90,839,0,1967,4403,1126,23,7,8,30,80,94,884,0,2020,4487,1182,24,8,8,30,82,98,931,1,2030,4496,1194,24,8,8,30,82,99,942,1,2073,4545,1265,25,8,8,30,83,101,1009,1,2206,4738,1458,28,9,8,30,89,110,1183,1,,,37707.2975322438,48666527.7930036
13089,220.04,13089022004,1871,6156,710,1,1,0,0,465,30,213,0,1893,6207,730,1,1,0,0,467,32,229,0,1930,6294,754,1,1,0,0,471,34,247,0,1936,6308,758,1,1,0,0,471,34,251,0,1956,6384,784,1,1,0,0,475,35,272,0,2022,6536,848,1,1,0,0,487,39,320,0,,,29297.4453897168,40736058.680276
13089,220.05,13089022005,1730,4821,4946,1,0,7,21,214,103,4599,1,1738,4817,5078,1,0,7,21,216,107,4719,7,1758,4844,5201,1,0,7,21,219,112,4828,13,1762,4847,5229,1,0,7,21,219,112,4855,14,1772,4849,5388,1,0,7,21,220,114,5004,21,1811,4852,5720,1,0,7,21,223,120,5313,35,,,31218.5063129709,35525778.5475978
13089,220.06,13089022006,3176,8431,927,125,1,35,2,298,32,401,33,3209,8482,1141,159,1,42,2,344,40,507,46,3279,8600,1304,175,1,48,2,377,47,597,57,3294,8627,1347,179,1,50,2,386,49,620,60,3366,8770,1587,201,1,58,2,447,59,745,74,3511,9001,2095,245,1,75,2,595,80,995,102,,,24104.8690296632,31279740.0240471
13089,220.07,13089022007,1312,3708,288,2,0,3,0,66,111,106,0,1321,3713,294,2,0,3,0,67,112,110,0,1333,3725,300,2,0,3,0,67,114,114,0,1335,3727,301,2,0,3,0,67,114,115,0,1336,3717,309,2,0,3,0,67,116,121,0,1368,3746,328,2,0,3,0,68,120,135,0,,,14651.4425458297,12459339.1434447
13089,220.08,13089022008,2497,7276,295,7,0,4,1,6,30,160,87,2510,7285,309,7,0,4,1,6,30,163,98,2550,7344,322,7,0,4,1,6,30,166,108,2558,7358,325,7,0,4,1,6,30,167,110,2595,7446,340,7,0,4,1,6,30,170,122,2691,7635,372,7,0,4,1,6,30,178,146,,,22153.8496066892,24300334.5698139
13089,221,13089022100,1636,4473,1305,207,352,70,93,20,65,476,22,1666,4536,1326,209,352,70,93,20,68,490,24,1698,4613,1348,211,352,70,90,21,72,506,26,1705,4628,1352,211,352,70,89,21,73,509,27,1734,4714,1371,212,354,69,85,21,76,525,29,1833,4919,1429,215,359,69,75,21,86,570,34,,,27418.8944481187,37958984.4562287
13089,222,13089022200,3955,9078,12717,572,255,1657,198,2171,192,7199,473,4018,9179,13571,573,255,1657,196,2175,193,7868,654,4065,9201,14386,573,255,1657,190,2179,193,8536,803,4074,9208,14602,573,255,1657,188,2179,193,8719,838,4101,9208,15904,573,255,1657,180,2182,193,9829,1035,4336,9514,19139,573,255,1657,161,2192,193,12686,1422,,,45050.1820512529,75061548.008842
13089,223.01,13089022301,2998,5900,1906,20,41,0,13,1153,54,625,0,3032,5932,1911,20,41,0,13,1153,54,630,0,3091,5978,1928,20,41,0,13,1157,56,641,0,3103,5987,1929,20,41,0,13,1157,56,642,0,3161,6031,1935,20,41,0,13,1157,56,648,0,3318,6196,1958,20,41,0,13,1160,56,668,0,,,35358.1198228027,45958015.4035006
13089,223.02,13089022302,2118,4110,1239,6,2,51,22,683,53,408,14,2166,4201,1247,6,2,51,22,685,55,410,16,2214,4296,1258,6,2,51,22,689,56,414,18,2221,4303,1258,6,2,51,22,689,56,414,18,2261,4355,1261,6,2,51,22,691,56,414,19,2329,4419,1276,6,2,51,22,697,57,419,22,,,36782.0882686995,37580265.9209256
13089,224.01,13089022401,2409,4464,924,0,0,238,1,13,28,644,0,2443,4504,930,0,0,238,1,13,28,650,0,2466,4528,939,0,0,238,1,14,29,657,0,2470,4530,940,0,0,238,1,14,29,658,0,2486,4533,948,0,0,237,1,14,30,666,0,2610,4689,969,0,0,236,1,14,32,686,0,,,26858.7055552743,28907617.087379
13089,224.02,13089022402,1234,18583,30824,142,2,40,90,588,135,23428,6399,1285,18693,32520,143,12,64,100,685,184,24753,6579,1337,17855,33661,135,13,93,103,650,149,25832,6686,1344,17797,33973,133,14,102,104,640,140,26128,6712,1383,17468,35775,123,32,104,107,570,86,27900,6853,1457,16721,40048,93,2,0,52,532,14,32304,7051,,,29233.3495669566,34497222.0107323
13089,224.03,13089022403,1892,4609,854,11,11,0,10,188,32,602,0,2007,4854,913,12,11,0,10,193,34,653,0,2156,5165,966,12,11,0,10,196,38,698,1,2194,5246,981,12,11,0,10,197,38,712,1,2367,5609,1065,12,11,0,10,203,41,787,1,2704,6286,1262,13,12,0,10,218,48,960,1,,,38221.2312267184,52342417.4569329
13089,225,13089022500,2611,5532,4403,3,10,511,12,690,144,1699,1334,2678,5616,4664,3,10,514,12,698,152,1778,1497,2794,5823,4889,3,10,515,12,705,159,1853,1632,2821,5866,4941,3,10,515,12,706,161,1871,1663,2944,6069,5242,3,10,516,12,715,168,1978,1840,3248,6582,5890,3,10,520,12,738,187,2232,2188,,,26271.7881256785,31076371.5806131
13089,226,13089022600,3390,5653,3547,106,5,53,29,809,148,2101,296,3494,5789,3736,108,5,53,29,822,152,2223,344,3694,6114,3913,111,5,53,29,834,157,2340,384,3740,6183,3955,111,5,53,29,836,157,2371,393,3971,6547,4201,112,5,53,29,851,160,2545,446,4462,7321,4785,115,5,53,29,894,168,2972,549,,,31171.8164375507,33523597.3305
13089,227,13089022700,1738,4471,951,143,0,26,3,134,3,625,17,1926,4892,1004,146,0,26,3,139,4,666,20,2023,5091,1057,148,0,25,3,144,5,709,23,2045,5138,1071,149,0,25,3,145,5,720,24,2148,5354,1135,151,0,24,3,152,5,774,26,2309,5691,1292,156,0,23,3,167,7,904,32,,,22744.5291358446,24357545.6440153
13089,228,13089022800,1428,5902,2317,59,23,64,11,154,20,1970,16,1559,6188,2510,63,23,64,11,160,23,2145,21,1665,6301,2675,65,24,62,11,164,27,2296,26,1689,6340,2720,66,24,62,11,165,28,2337,27,1803,6538,2962,68,24,61,11,173,32,2561,32,2011,6862,3496,74,27,59,11,195,41,3047,42,,,30155.1249950648,27852541.8979761
13089,229,13089022900,1839,4404,1159,37,0,34,0,430,247,411,0,1954,4628,1355,49,0,34,0,471,304,497,0,2045,4814,1510,56,0,33,0,498,351,570,2,2063,4838,1555,58,0,33,0,508,366,588,2,2152,5015,1801,66,0,31,0,571,441,690,2,2284,5205,2373,83,0,30,0,740,604,912,4,,,41101.0253318541,40138271.4965817
13089,230,13089023000,1007,1907,931,355,14,15,24,133,43,296,51,1034,1953,961,362,14,15,24,134,47,308,57,1079,2028,991,366,14,16,24,137,51,321,62,1088,2039,997,367,14,16,24,137,51,325,63,1135,2108,1027,371,14,16,24,139,54,341,68,1243,2272,1097,380,14,16,24,145,63,375,80,,,23509.7737805975,19269586.3430293
13089,231.01,13089023101,1930,5753,322,9,3,12,5,86,13,176,18,1953,5806,339,10,3,12,5,87,13,187,22,2006,5902,354,10,3,12,5,88,14,197,25,2015,5920,358,10,3,12,5,88,14,200,26,2065,6032,374,10,3,12,5,88,14,213,29,2121,6096,422,10,3,12,5,89,14,252,37,,,29727.7125203437,38677907.2936614
13089,231.02,13089023102,1733,3986,1671,1,0,59,0,861,90,660,0,1972,4488,1936,1,0,67,0,964,110,791,3,2121,4796,2138,1,0,72,0,1038,128,894,5,2156,4862,2201,1,0,74,0,1064,133,923,6,2334,5226,2562,1,0,83,0,1228,158,1084,8,2530,5549,3388,1,0,100,0,1649,216,1409,13,,,22577.2121959652,27069481.9091481
13089,231.05,13089023105,3070,18818,3116,2,125,417,4,487,163,759,1159,3279,19352,3486,3,125,417,4,515,188,840,1394,3530,19374,3797,3,126,414,4,538,210,913,1589,3592,19491,3871,3,127,413,4,543,215,931,1635,3874,19967,4296,3,134,410,4,581,246,1026,1892,4188,20062,5189,3,163,407,4,676,312,1228,2396,,,36549.8606806775,55527973.5078017
13089,231.06,13089023106,3378,8023,1238,0,3,19,9,335,87,493,292,3662,8703,1477,0,3,25,9,398,94,561,387,3812,9009,1679,0,3,29,9,446,101,626,465,3842,9060,1729,0,3,30,9,461,102,640,484,3997,9373,2026,0,3,37,9,560,110,721,586,4446,10264,2711,0,3,50,9,819,130,912,788,,,34543.7509296322,52368913.6840838
13089,231.07,13089023107,1913,5414,877,0,0,13,0,328,50,486,0,1963,5539,1034,0,0,13,0,374,61,584,2,2040,5715,1148,0,0,13,0,407,69,655,4,2058,5752,1181,0,0,13,0,416,71,677,4,2142,5963,1356,0,0,12,0,476,82,781,5,2292,6270,1720,0,0,11,0,626,104,971,8,,,32942.7866783575,40736240.7887818
13089,231.08,13089023108,1663,5152,934,3,0,189,59,121,25,352,185,1668,5150,976,4,0,192,59,122,26,366,207,1679,5136,1011,4,0,194,56,125,28,379,225,1680,5133,1021,4,0,195,55,125,28,384,230,1684,5123,1061,4,0,197,51,126,30,398,255,1766,5277,1149,4,0,203,41,132,33,433,303,,,30113.1586671386,39927366.6448685
13089,232.03,13089023203,4638,12092,7165,437,1555,1656,985,774,387,1262,109,5026,12967,7348,454,1556,1678,963,792,420,1354,131,5394,13740,7473,463,1558,1683,927,805,446,1442,149,5482,13925,7503,465,1560,1684,918,808,452,1463,153,5916,14878,7729,475,1592,1708,877,831,489,1581,176,6736,16570,8272,497,1702,1746,790,898,564,1852,223,,,46153.2498457798,124922794.751419
13089,232.04,13089023204,2639,7758,460,2,1,14,0,230,47,166,0,2938,8597,493,2,1,16,0,236,53,185,0,3006,8727,529,2,1,18,0,242,58,207,1,3022,8753,537,2,1,19,0,243,59,212,1,3081,8868,576,2,1,22,0,252,67,231,1,3340,9449,675,2,1,29,0,279,85,278,1,,,36526.9959307223,72978979.1475627
13089,232.06,13089023206,2688,8674,583,20,0,9,0,200,34,320,0,2863,9182,595,21,0,9,0,201,35,329,0,3012,9570,609,21,0,9,0,203,37,339,0,3044,9659,611,21,0,9,0,203,37,341,0,3193,10100,625,21,0,9,0,204,38,353,0,3536,11043,661,21,0,9,0,210,41,380,0,,,38339.144751065,79032273.780775
13089,232.08,13089023208,2442,6997,455,9,0,1,0,125,8,312,0,2491,7082,471,10,0,1,0,126,9,325,0,2570,7245,484,10,0,1,0,127,9,337,0,2589,7287,487,10,0,1,0,127,9,340,0,2676,7498,502,10,0,1,0,127,9,355,0,2873,7934,536,10,0,1,0,129,9,387,0,,,34098.8060672614,52721407.3852587
13089,232.09,13089023209,1943,6054,35,1,2,5,0,0,0,27,0,1997,6192,45,1,2,7,0,0,0,35,0,2060,6334,57,1,2,9,0,1,0,44,0,2074,6368,59,1,2,9,0,1,0,46,0,2141,6549,68,1,2,10,0,1,0,54,0,2400,7231,90,1,2,13,0,1,0,73,0,,,29906.9805688166,48340555.0041369
13089,232.1,13089023210,2725,7075,326,5,5,0,0,221,32,63,0,2767,7122,362,6,5,0,0,238,37,76,0,2800,7135,393,6,5,0,0,252,42,87,1,2807,7141,401,6,5,0,0,256,43,90,1,2831,7140,444,6,5,0,0,280,49,103,1,2977,7412,555,7,6,0,0,346,61,134,1,,,31629.4026972043,44824832.8044176
13089,232.11,13089023211,1337,3675,318,0,0,0,0,45,201,72,0,1380,3770,351,0,0,0,0,46,225,80,0,1439,3911,382,0,0,0,0,48,246,88,0,1450,3931,389,0,0,0,0,48,251,90,0,1508,4058,430,0,0,0,0,49,283,98,0,1627,4318,529,0,0,0,0,54,354,121,0,,,24116.364091327,27401391.1703342
13089,232.12,13089023212,1366,3871,269,4,0,0,2,91,16,156,0,1404,3938,272,4,0,0,2,92,16,158,0,1454,4038,274,4,0,0,2,92,17,159,0,1466,4064,274,4,0,0,2,92,17,159,0,1519,4178,274,4,0,0,2,92,17,159,0,1707,4610,276,4,0,0,2,93,17,160,0,,,29257.761149042,37405169.5275746
13089,233.02,13089023302,4433,12908,1041,78,116,119,11,271,48,398,0,4521,13066,1135,89,116,125,11,283,57,454,0,4601,13192,1213,95,119,128,11,291,66,502,1,4616,13217,1234,97,121,129,11,293,68,514,1,4690,13355,1356,103,146,136,11,308,76,575,1,5427,15246,1663,117,232,150,11,350,98,704,1,,,86310.7660219825,318547489.669279
13089,233.03,13089023303,3254,8834,3143,656,587,166,86,314,224,926,184,3832,10324,3475,718,589,171,86,344,258,1018,291,4131,11033,3721,748,591,175,83,366,284,1095,379,4203,11191,3787,755,593,176,82,372,290,1118,401,4550,12031,4146,793,612,181,78,411,328,1227,516,5340,13869,4925,873,686,193,68,506,411,1444,744,,,68482.4422837931,212613142.609828
13089,233.05,13089023305,4854,14328,1116,13,0,15,1,290,12,785,0,5072,14844,1123,13,0,15,1,292,12,790,0,5319,15412,1135,13,0,15,1,295,12,799,0,5377,15553,1136,13,0,15,1,295,12,800,0,5659,16256,1139,13,0,15,1,295,12,803,0,5802,16447,1159,13,0,15,1,300,13,817,0,,,58979.0054901982,150051557.057513
13089,233.06,13089023306,2343,7454,906,5,215,226,70,65,9,316,0,2372,7481,996,6,217,249,70,73,11,370,0,2467,7717,1073,7,219,267,67,80,16,415,2,2488,7768,1090,7,221,271,66,81,16,426,2,2586,8031,1202,7,243,301,62,90,18,479,2,2811,8598,1463,8,322,357,52,114,23,585,2,,,65360.7902617311,134328005.730041
13089,233.07,13089023307,3900,11513,1638,294,321,241,210,54,40,460,18,3936,11547,1814,342,321,263,208,58,51,546,25,4005,11649,1950,367,322,281,202,62,61,622,33,4020,11670,1982,373,324,285,200,63,62,640,35,4077,11761,2164,402,338,314,192,72,72,732,42,4235,12035,2563,465,388,369,173,94,98,918,58,,,51073.6320736378,108771725.183895
13089,233.09,13089023309,3903,10457,921,1,107,13,0,390,85,325,0,3956,10500,1004,1,108,13,0,416,100,366,0,3994,10496,1075,1,109,13,0,436,111,404,1,4003,10500,1095,1,110,13,0,442,113,415,1,4041,10524,1210,1,117,13,0,481,130,467,1,4240,10885,1488,1,144,13,0,585,166,578,1,,,38819.847991772,53203487.6988607
13089,233.1,13089023310,3549,9879,1624,66,204,22,72,353,106,791,10,3664,10093,1754,71,205,23,72,366,121,883,13,3689,10036,1866,73,206,24,69,375,134,969,16,3694,10030,1895,74,206,24,68,378,137,991,17,3712,9982,2070,76,213,25,64,395,157,1120,20,3741,9842,2512,82,238,27,54,440,202,1442,27,,,47128.1384449993,84168911.3176415
13089,234.04,13089023404,4612,14596,10915,72,301,4088,382,342,19,5239,472,4719,14802,10963,74,301,4110,378,343,21,5260,476,4810,14904,11006,74,302,4127,366,347,22,5286,482,4826,14928,11012,74,302,4131,363,347,22,5290,483,4912,15069,11051,74,302,4159,347,347,22,5313,487,5235,15694,11142,75,304,4211,308,351,24,5373,496,,,86137.5159224207,324822300.090649
13089,234.05,13089023405,7562,21883,1732,264,256,326,220,87,32,533,14,7687,22079,1780,265,256,326,218,87,36,572,20,7905,22486,1820,265,256,326,212,87,41,608,25,7954,22586,1830,265,256,326,210,87,42,618,26,8202,23146,1881,265,256,326,202,87,46,667,32,8648,23979,2005,265,257,326,183,87,58,785,44,,,115196.721239089,308588952.486431
13089,234.1,13089023410,2131,5428,1560,0,0,135,5,735,89,403,193,2198,5548,1600,0,0,135,5,742,94,417,207,2225,5563,1638,0,0,135,5,747,98,433,220,2232,5570,1647,0,0,135,5,749,99,436,223,2252,5571,1693,0,0,134,5,760,103,453,238,2371,5768,1802,0,0,133,5,786,113,497,268,,,33360.7818027362,35316479.0476796
13089,234.11,13089023411,1550,4520,23,0,0,1,1,5,0,16,0,1592,4612,23,0,0,1,1,5,0,16,0,1644,4736,23,0,0,1,1,5,0,16,0,1653,4751,23,0,0,1,1,5,0,16,0,1700,4865,23,0,0,1,1,5,0,16,0,1806,5099,23,0,0,1,1,5,0,16,0,,,29236.8129563682,31762179.6670682
13089,234.12,13089023412,2398,7011,707,29,0,25,0,174,76,403,0,2406,6994,738,30,0,25,0,177,84,422,0,2460,7102,769,31,0,25,0,180,91,442,0,2471,7122,776,31,0,25,0,180,93,447,0,2526,7243,817,31,0,24,0,185,104,473,0,2770,7826,912,32,0,24,0,199,127,530,0,,,43506.1944268667,79680844.5927704
13089,234.13,13089023413,1286,3900,754,26,0,8,2,40,7,671,0,1311,3954,851,29,0,8,2,43,8,758,3,1348,4047,934,31,0,7,2,45,11,833,5,1353,4055,957,31,0,7,2,45,11,855,6,1388,4154,1082,32,0,6,2,48,12,974,8,1568,4645,1361,36,0,4,2,58,14,1234,13,,,32777.5084924434,44302358.6561339
13089,234.14,13089023414,2545,7785,1902,35,2,98,1,708,20,1013,25,2578,7841,1911,35,2,98,1,709,20,1018,28,2641,7979,1922,35,2,99,1,710,20,1025,30,2656,8009,1924,35,2,99,1,710,20,1026,31,2721,8178,1932,35,2,99,1,710,20,1032,33,2859,8486,1957,35,2,99,1,712,20,1050,38,,,41458.8319793337,73555097.2211356
13089,234.15,13089023415,3741,11171,1250,3,0,1,64,479,52,651,0,3938,11690,1272,3,0,1,64,483,54,667,0,4062,11969,1292,3,0,1,61,487,56,684,0,4090,12038,1295,3,0,1,60,488,56,687,0,4227,12394,1317,3,0,1,56,494,58,705,0,4777,13804,1373,3,0,1,46,510,64,749,0,,,68996.8668024959,113387562.602175
13089,234.16,13089023416,2494,7368,1204,3,548,181,10,195,15,252,0,2611,7669,1215,3,548,183,10,196,16,259,0,2787,8121,1227,3,548,184,10,197,17,268,0,2831,8236,1229,3,548,184,10,197,17,270,0,3036,8794,1244,3,550,185,10,198,17,281,0,3346,9550,1283,3,556,186,10,203,18,307,0,,,54339.4174970141,102868538.455476
13089,234.17,13089023417,5099,13299,717,0,4,9,0,378,11,315,0,5246,13543,727,0,4,9,0,378,11,325,0,5305,13578,738,0,4,9,0,380,11,334,0,5320,13591,740,0,4,9,0,380,11,336,0,5376,13625,751,0,4,9,0,380,11,347,0,5639,14064,778,0,4,9,0,382,11,372,0,,,52747.7324570678,133152618.379268
13089,234.18,13089023418,7222,19657,5153,36,0,184,17,3996,42,878,0,8070,21745,5334,40,0,186,17,4084,46,961,0,8912,23806,5488,43,0,186,17,4146,53,1043,0,9109,24279,5524,43,0,186,17,4164,54,1060,0,10080,26688,5743,43,0,185,17,4287,57,1154,0,11612,30288,6268,47,0,185,17,4605,64,1350,0,,,122375.535758149,547564792.148251
13089,235.01,13089023501,1370,3968,544,0,0,8,0,184,57,295,0,1374,3967,628,0,0,8,0,200,69,349,2,1401,4012,696,0,0,8,0,211,79,394,4,1408,4022,718,0,0,8,0,216,82,408,4,1427,4056,828,0,0,7,0,243,96,477,5,1502,4200,1088,0,0,6,0,315,128,631,8,,,25929.528861054,24668960.2385842
13089,235.04,13089023504,1578,4532,396,0,0,5,0,241,18,132,0,1588,4531,410,0,0,5,0,246,19,140,0,1652,4678,424,0,0,5,0,250,21,148,0,1665,4702,428,0,0,5,0,251,22,150,0,1733,4867,442,0,0,5,0,258,24,155,0,1964,5417,483,0,0,5,0,275,29,174,0,,,20851.4845704451,23162390.3648345
13089,235.05,13089023505,1102,3436,151,0,0,0,0,9,15,127,0,1157,3597,151,0,0,0,0,9,15,127,0,1194,3686,154,0,0,0,0,10,16,128,0,1199,3694,154,0,0,0,0,10,16,128,0,1230,3781,154,0,0,0,0,10,16,128,0,1283,3870,155,0,0,0,0,10,16,129,0,,,19714.5490335682,23370335.0645952
13089,235.06,13089023506,2435,8108,494,4,3,0,0,34,5,448,0,2487,8224,497,4,3,0,0,34,5,451,0,2517,8214,506,4,3,0,0,36,6,457,0,2523,8218,506,4,3,0,0,36,6,457,0,2547,8244,511,4,3,0,0,36,6,462,0,2754,8691,523,4,3,0,0,37,7,472,0,,,30677.6342200881,56875381.2556629
13089,235.07,13089023507,1623,4837,670,3,15,1,0,340,34,277,0,1662,4931,675,3,15,1,0,341,34,281,0,1692,4991,683,3,15,1,0,342,36,286,0,1696,4997,683,3,15,1,0,342,36,286,0,1717,5040,687,3,15,1,0,343,36,289,0,1862,5380,701,3,15,1,0,345,36,301,0,,,29628.9557004172,38101508.5455473
13089,236.01,13089023601,1153,3490,529,2,0,0,0,129,17,350,31,1202,3631,593,3,0,0,0,136,19,395,40,1243,3729,648,3,0,0,0,142,21,433,49,1248,3737,664,3,0,0,0,143,21,446,51,1277,3815,751,3,0,0,0,151,23,513,61,1412,4146,944,3,0,0,0,170,28,662,81,,,34031.9640411492,27684036.9122855
13089,236.02,13089023602,981,2970,259,0,0,6,0,28,3,222,0,1013,3043,268,0,0,6,0,28,3,231,0,1036,3093,276,0,0,6,0,28,3,239,0,1039,3097,278,0,0,6,0,28,3,241,0,1056,3142,290,0,0,6,0,28,3,253,0,1182,3461,314,0,0,6,0,28,3,277,0,,,26293.9966789213,28913928.401139
13089,236.03,13089023603,1649,4908,305,2,0,0,0,62,10,231,0,1706,5063,319,2,0,0,0,64,11,242,0,1769,5209,335,2,0,0,0,66,12,254,1,1784,5241,338,2,0,0,0,66,12,257,1,1847,5402,354,2,0,0,0,67,13,271,1,1980,5697,397,2,0,0,0,71,15,307,2,,,23121.280799273,31197051.1749379
13089,237,13089023700,2405,6982,553,3,0,7,3,380,8,152,0,2422,7003,563,3,0,7,3,383,8,159,0,2498,7176,576,3,0,7,3,387,9,167,0,2514,7210,579,3,0,7,3,388,9,169,0,2598,7439,594,3,0,7,3,393,10,178,0,2829,7982,632,3,0,7,3,410,11,198,0,,,38639.9129646135,50885513.7384533
13089,238.01,13089023801,1999,5912,395,5,0,13,5,11,173,188,0,2032,5993,485,7,0,16,5,13,217,227,0,2120,6205,559,9,0,18,5,16,250,260,1,2139,6251,577,9,0,19,5,16,259,268,1,2233,6512,678,10,0,23,5,17,310,312,1,2434,6987,885,12,0,31,5,22,417,397,1,,,34084.8653177648,45998749.06907
13089,238.02,13089023802,1575,8572,3153,648,83,1167,28,97,22,697,411,1690,8874,3278,655,83,1175,28,98,24,725,490,1741,8733,3386,659,84,1181,28,99,27,753,555,1753,8739,3411,660,84,1183,28,99,27,759,571,1804,8753,3551,664,84,1194,28,99,29,797,656,1860,8603,3854,673,85,1215,28,102,33,893,825,,,68671.0873046326,102662281.665008
13089,238.03,13089023803,1993,6322,268,9,1,14,0,37,6,201,0,2059,6497,285,10,1,14,0,38,6,216,0,2118,6639,304,10,1,15,0,40,7,231,0,2132,6676,307,10,1,15,0,40,7,234,0,2193,6861,327,10,1,15,0,41,8,252,0,2398,7385,381,11,1,15,0,45,10,299,0,,,35541.0991230066,53674384.9293536
13097,801.01,13097080101,6220,13662,12979,493,1892,2141,1424,3332,689,2946,62,6900,15134,14183,538,1897,2455,1410,3460,804,3510,109,7709,16846,15085,560,1900,2685,1362,3554,897,3977,150,7908,17260,15340,566,1909,2751,1350,3585,925,4094,160,8875,19287,16868,592,1994,3160,1293,3789,1078,4753,209,10730,23086,20108,650,2283,3918,1167,4322,1403,6055,310,,,111127.420804481,438029721.493483
13097,802.01,13097080201,2462,6638,862,98,89,231,7,18,57,362,0,2911,7859,960,111,90,240,7,19,69,424,0,3230,8714,1039,117,91,245,7,21,79,478,1,3310,8929,1058,119,91,246,7,21,82,491,1,3697,9988,1164,127,98,253,7,22,95,561,1,4464,12042,1385,144,122,265,7,28,126,692,1,,,74830.0287538981,203960909.04895
13097,802.02,13097080202,3718,9694,1289,184,12,13,8,96,62,885,29,4185,10899,1498,220,12,14,8,107,76,1020,41,4538,11778,1661,238,12,16,8,115,89,1132,51,4627,12005,1703,242,12,16,8,117,92,1163,53,5058,13121,1941,265,14,18,8,134,111,1326,65,5996,15464,2442,312,18,22,8,178,152,1662,90,,,76246.1223918237,163653968.678355
13097,803.01,13097080301,5060,14005,1918,325,517,104,124,64,129,534,121,5670,15622,2266,378,519,110,124,68,158,628,281,6336,17356,2537,404,521,112,121,72,183,711,413,6503,17809,2602,409,528,112,120,72,189,729,443,7307,19990,3024,442,591,117,116,77,223,841,617,8542,23215,3964,511,805,125,106,89,298,1072,958,,,66523.3507654,240861770.854793
