TRACTCE10,GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Population,Populatio2,White__201,Black__201,Asian_Paci,Hispanic__,All_Non_Wh,Percent__W,Percent__B,Percent_NW,White__200,Black__200,Asian_Pac2,Hispanic_2,All_Non_W2,Percent__2,Percent__3,Percent_N2,Change_in_,Change_in2,Change_in3,GlobalID,Pop_Chng_p,OthrRaces_,Pct_Asian_,Pct_OthrRa,Pct_Hispan,OthrRaces2,Pct_Asian2,Pct_OthrR2,Pct_Hispa2,Chg_Asian_,Chg_Othr_i,Chng_Pct_W,Chng_Pct_B,ChngPct_As,ChngPct_Ot,Chng_Pct_H,Chng_MajWh,Shape_Leng,Shape_Area
070310,13151070310,703.10,ARC 10,,,SDE,2015/05/27 16:20:55,4382,5266,3079,867,81,259,1303,70.3,19.8,29.7,4538,429,75,139,728,86.2,8.1,13.8,-1459,438,120,,-157.9,96,1.8,2.2,2.6,85,1.4,1.6,2.6,6,11,-15.9,11.7,0.4,0.6,3.3,0,57378.5231049952,156767626.619391
070205,13151070205,702.05,ARC 10,,,SDE,2015/05/27 16:20:55,9660,6205,5664,2838,429,461,3996,58.6,29.4,41.4,5423,467,138,106,782,87.4,7.5,12.6,241,2371,355,,342.1,268,4.4,2.8,1.7,71,2.2,1.1,1.7,291,197,-28.8,21.9,2.2,1.7,3.1,0,91611.8998270422,281272502.673029
070309,13151070309,703.09,ARC 10,,,SDE,2015/05/27 16:20:55,7318,3675,2691,3238,682,431,4627,36.8,44.2,63.2,2675,638,185,118,1000,72.8,17.4,27.2,16,2600,313,,792,276,9.3,3.8,3.2,59,5,1.6,3.2,497,217,-36,26.8,4.3,2.2,2.7,1,53361.5212068255,127449217.505154
070114,13151070114,701.14,ARC 10,,,SDE,2015/05/27 16:20:55,5043,2986,1646,2644,257,334,3397,32.6,52.4,67.4,2095,573,172,101,891,70.2,19.2,29.8,-449,2071,233,,437.7,162,5.1,3.2,3.4,46,5.8,1.5,3.4,85,116,-37.6,33.2,-0.7,1.7,3.2,1,50714.2458257805,131864413.318657
070111,13151070111,701.11,ARC 10,,,SDE,2015/05/27 16:20:55,8083,6058,1896,4733,394,814,6187,23.5,58.6,76.5,3459,1918,259,295,2599,57.1,31.7,42.9,-1563,2815,519,,578.6,246,4.9,3,4.9,126,4.3,2.1,4.9,135,120,-33.6,26.9,0.6,0.9,5.2,1,43437.0318305067,98282784.5822697
070107,13151070107,701.07,ARC 10,,,SDE,2015/05/27 16:20:55,7009,5846,1972,4625,60,202,5037,28.1,66,71.9,3439,2225,29,95,2407,58.8,38.1,41.2,-1467,2400,107,,136.8,150,0.9,2.1,1.6,58,0.5,1,1.6,31,92,-30.7,27.9,0.4,1.1,1.3,1,66284.9371251752,236152422.564913
070109,13151070109,701.09,ARC 10,,,SDE,2015/05/27 16:20:55,3416,3077,1743,1460,56,101,1673,51,42.7,49,2609,356,17,44,468,84.8,11.6,15.2,-866,1104,57,,102.7,56,1.6,1.6,1.4,51,0.6,1.7,1.4,39,5,-33.8,31.1,1,-0.1,1.6,0,45986.0975703014,92796345.9933729
070110,13151070110,701.10,ARC 10,,,SDE,2015/05/27 16:20:55,7109,5982,4330,2264,140,255,2779,60.9,31.8,39.1,5432,370,25,98,550,90.8,6.2,9.2,-1102,1894,157,,108.4,120,2,1.7,1.6,57,0.4,1,1.6,115,63,-29.9,25.6,1.6,0.7,2,0,79198.2740407109,289385650.042818
070108,13151070108,701.08,ARC 10,,,SDE,2015/05/27 16:20:55,5393,3739,983,3886,45,397,4410,18.2,72.1,81.8,2178,1399,34,79,1561,58.3,37.4,41.7,-1195,2487,318,,337.6,82,0.8,1.5,2.1,49,0.9,1.3,2.1,11,33,-40.1,34.7,-0.1,0.2,5.3,1,64899.4670874266,137094155.059936
070306,13151070306,703.06,ARC 10,,,SDE,2015/05/27 16:20:55,9124,2705,4251,3685,313,663,4873,46.6,40.4,53.4,2445,172,28,36,260,90.4,6.4,9.6,1806,3513,627,,461.8,212,3.4,2.3,1.3,24,1,0.9,1.3,285,188,-43.8,34,2.4,1.4,6,1,92638.3333241166,387814173.296134
070104,13151070104,701.04,ARC 10,,,SDE,2015/05/27 16:20:55,13049,6297,3913,6285,1441,973,9136,30,48.2,70,4237,1228,546,161,2060,67.3,19.5,32.7,-324,5057,812,,718.3,437,11,3.3,2.6,125,8.7,2,2.6,895,312,-37.3,28.7,2.3,1.3,4.9,1,84935.9260351564,261995193.1426
070202,13151070202,702.02,ARC 10,,,SDE,2015/05/27 16:20:55,11032,5544,8460,1947,182,260,2572,76.7,17.6,23.3,5183,191,35,81,361,93.5,3.4,6.5,3277,1756,179,,256.4,183,1.6,1.7,1.5,54,0.6,1,1.5,147,129,-16.8,14.2,1,0.7,0.9,0,128127.310512952,595840497.880787
070305,13151070305,703.05,ARC 10,,,SDE,2015/05/27 16:20:55,7928,5076,4371,2484,457,420,3557,55.1,31.3,44.9,4610,246,95,83,466,90.8,4.8,9.2,-239,2238,337,,180.5,196,5.8,2.5,1.6,43,1.9,0.8,1.6,362,153,-35.7,26.5,3.9,1.7,3.7,0,87097.929250796,439589876.525746
070304,13151070304,703.04,ARC 10,,,SDE,2015/05/27 16:20:55,11025,4732,4148,5939,117,550,6877,37.6,53.9,62.4,2424,2205,31,40,2308,51.2,46.6,48.8,1724,3734,510,,533.3,271,1.1,2.5,0.8,32,0.7,0.7,0.8,86,239,-13.6,7.3,0.4,1.8,4.2,1,96317.3736662348,327602351.358724
070106,13151070106,701.06,ARC 10,,,SDE,2015/05/27 16:20:55,5669,4901,3165,1827,110,396,2504,55.8,32.2,44.2,4381,287,42,112,520,89.4,5.9,10.6,-1216,1540,284,,120,171,1.9,3,2.3,79,0.9,1.6,2.3,68,92,-33.6,26.3,1,1.4,4.7,0,75003.0911736002,178581833.59519
070203,13151070203,702.03,ARC 10,,,SDE,2015/05/27 16:20:55,15012,7022,11028,3051,192,448,3984,73.5,20.3,26.5,6648,217,40,63,374,94.7,3.1,5.3,4380,2834,385,,223.8,293,1.3,2,0.9,54,0.6,0.8,0.9,152,239,-21.2,17.2,0.7,1.2,2.1,0,167830.854986734,995126676.11689
070402,13151070402,704.02,ARC 10,,,SDE,2015/05/27 16:20:55,11459,5610,9713,1094,94,363,1746,84.8,9.5,15.2,5138,342,17,61,472,91.6,6.1,8.4,4575,752,302,,158.9,195,0.8,1.7,1.1,51,0.3,0.9,1.1,77,144,-6.8,3.4,0.5,0.8,2.1,0,174937.328009589,1025649357.66926
960101,13015960101,9601.01,ARC 20,,,SDE,2015/05/27 16:20:55,1694,1253,1608,8,1,62,86,94.9,0.5,5.1,1231,2,0,13,22,98.2,0.2,1.8,377,6,49,,12.2,15,0.1,0.9,1,7,0,0.6,1,1,8,-3.3,0.3,0.1,0.3,2.7,0,163293.724554807,1005186210.68307
960402,13015960402,9604.02,ARC 20,,,SDE,2015/05/27 16:20:55,8926,5839,6930,1135,133,552,1996,77.6,12.7,22.4,5025,507,36,198,814,86.1,8.7,13.9,1905,628,354,,154.4,176,1.5,2,3.4,73,0.6,1.3,3.4,97,103,-8.5,4,0.9,0.7,2.8,0,167130.81861858,558549135.461783
960901,13015960901,9609.01,ARC 20,,,SDE,2015/05/27 16:20:55,2839,2760,2458,167,9,163,381,86.6,5.9,13.4,2567,105,7,61,193,93,3.8,7,-109,62,102,,6,42,0.3,1.5,2.2,20,0.3,0.7,2.2,2,22,-6.4,2.1,0,0.8,3.5,0,121278.298983443,367706005.236917
960102,13015960102,9601.02,ARC 20,,,SDE,2015/05/27 16:20:55,9507,7414,8695,268,29,358,812,91.5,2.8,8.5,7060,123,27,101,354,95.2,1.7,4.8,1635,145,257,,24.6,157,0.3,1.7,1.4,103,0.4,1.4,1.4,2,54,-3.7,1.1,-0.1,0.3,2.4,0,281509.615139551,2372621413.12606
960802,13015960802,9608.02,ARC 20,,,SDE,2015/05/27 16:20:55,3316,2911,2915,94,14,252,401,87.9,2.8,12.1,2717,32,18,112,194,93.3,1.1,6.7,198,62,140,,57.9,41,0.4,1.2,3.8,32,0.6,1.1,3.8,-4,9,-5.4,1.7,-0.2,0.1,3.8,0,76749.9993650087,195134903.797111
961000,13015961000,9610,ARC 20,,,SDE,2015/05/27 16:20:55,8415,6211,7390,488,38,353,1025,87.8,5.8,12.2,5743,278,19,107,468,92.5,4.5,7.5,1647,210,246,,31.8,146,0.5,1.7,1.7,64,0.3,1,1.7,19,82,-4.7,1.3,0.2,0.7,2.5,0,255401.671298723,1935952269.35267
960801,13015960801,9608.01,ARC 20,,,SDE,2015/05/27 16:20:55,3579,3171,2870,250,48,314,709,80.2,7,19.8,2774,214,36,94,397,87.5,6.7,12.5,96,36,220,,43.9,97,1.3,2.7,3,53,1.1,1.7,3,12,44,-7.3,0.3,0.2,1,5.8,0,102843.55887499,260104972.53724
960300,13015960300,9603,ARC 20,,,SDE,2015/05/27 16:20:55,6647,4085,5743,449,55,265,904,86.4,6.8,13.6,3680,318,8,40,405,90.1,7.8,9.9,2063,131,225,,41.6,135,0.8,2,1,39,0.2,1,1,47,96,-3.7,-1,0.6,1,3,0,222249.672665554,1718063517.56481
960902,13015960902,9609.02,ARC 20,,,SDE,2015/05/27 16:20:55,6737,5629,5501,718,20,386,1236,81.7,10.7,18.3,4933,524,12,97,696,87.6,9.3,12.4,568,194,289,,78,112,0.3,1.7,1.7,63,0.2,1.1,1.7,8,49,-5.9,1.4,0.1,0.6,4,0,88075.1147822841,394844082.510512
960500,13015960500,9605,ARC 20,,,SDE,2015/05/27 16:20:55,7384,5211,5226,1066,33,909,2158,70.8,14.4,29.2,4481,471,16,173,730,86,9,14,745,595,736,,231.2,150,0.4,2,3.3,70,0.3,1.3,3.3,17,80,-15.2,5.4,0.1,0.7,9,0,77536.1248677816,261491229.158867
960600,13015960600,9606,ARC 20,,,SDE,2015/05/27 16:20:55,8969,7604,6202,1710,52,827,2767,69.1,19.1,30.9,5656,1289,56,515,1948,74.4,17,25.6,546,421,312,,140.7,178,0.6,2,6.8,88,0.7,1.2,6.8,-4,90,-5.3,2.1,-0.1,0.8,2.4,0,76140.0210468507,269561640.261791
960200,13015960200,9602,ARC 20,,,SDE,2015/05/27 16:20:55,10802,7756,9396,778,61,411,1406,87,7.2,13,6805,706,61,111,951,87.7,9.1,12.3,2591,72,300,,44.7,156,0.6,1.4,1.4,73,0.8,0.9,1.4,0,83,-0.7,-1.9,-0.2,0.5,2.4,0,226460.082912987,1900223713.73453
960401,13015960401,9604.01,ARC 20,,,SDE,2015/05/27 16:20:55,8944,6007,5931,1445,101,1213,3013,66.3,16.2,33.7,4856,755,47,273,1151,80.8,12.6,19.2,1075,690,940,,425.7,254,1.1,2.8,4.5,76,0.8,1.3,4.5,54,178,-14.5,3.6,0.3,1.5,9.1,0,84384.9901723506,191074437.245815
960803,13015960803,9608.03,ARC 20,,,SDE,2015/05/27 16:20:55,5149,4423,4479,227,29,343,670,87,4.4,13,4051,218,11,84,372,91.6,4.9,8.4,428,9,259,,22.8,71,0.6,1.4,1.9,59,0.2,1.3,1.9,18,12,-4.6,-0.5,0.4,0.1,4.8,0,148944.630062679,888751808.518403
960700,13015960700,9607,ARC 20,,,SDE,2015/05/27 16:20:55,7249,5747,4459,1221,136,1282,2790,61.5,16.8,38.5,4067,1016,47,545,1680,70.8,17.7,29.2,392,205,737,,53.3,151,1.9,2.1,9.5,72,0.8,1.3,9.5,89,79,-9.3,-0.9,1.1,0.8,8.2,0,158811.962450753,785342099.280457
050319,13135050319,503.19,ARC 10,,,SDE,2015/05/27 16:20:55,5689,6547,598,1129,336,3510,5091,10.5,19.8,89.5,1208,1562,295,3401,5339,18.5,23.9,81.5,-610,-433,109,,-660,116,5.9,2,51.9,81,4.5,1.2,51.9,41,35,-8,-4.1,1.4,0.8,9.8,0,32589.1771633987,37367601.2584155
050219,13135050219,502.19,ARC 10,,,SDE,2015/05/27 16:20:55,3247,3612,1291,662,862,337,1956,39.8,20.4,60.2,2010,541,710,248,1602,55.6,15,44.4,-719,121,89,,-331.8,95,26.5,2.9,6.9,103,19.7,2.9,6.9,152,-8,-15.8,5.4,6.8,0,3.5,1,25244.1899734645,30986380.1035923
050211,13135050211,502.11,ARC 10,,,SDE,2015/05/27 16:20:55,5098,6330,611,1084,1086,2152,4487,12,21.3,88,2036,1263,1281,1555,4294,32.2,20,67.8,-1425,-179,597,,-947.7,165,21.3,3.2,24.6,195,20.2,3.1,24.6,-195,-30,-20.2,1.3,1.1,0.1,17.6,0,24658.1824755527,37157519.6086121
050215,13135050215,502.15,ARC 10,,,SDE,2015/05/27 16:20:55,2788,1543,439,653,1292,332,2349,15.7,23.4,84.3,830,335,209,126,713,53.8,21.7,46.2,-391,318,206,,444.6,72,46.3,2.6,8.2,42,13.5,2.7,8.2,1083,30,-38.1,1.7,32.8,-0.1,3.7,1,40366.4271208468,78638954.0581277
050216,13135050216,502.16,ARC 10,,,SDE,2015/05/27 16:20:55,8279,4835,3608,820,3200,477,4671,43.6,9.9,56.4,3794,294,382,280,1041,78.5,6.1,21.5,-186,526,197,,637.8,174,38.7,2.1,5.8,84,7.9,1.7,5.8,2818,90,-34.9,3.8,30.8,0.4,0,1,60257.1104183541,150126977.757473
050527,13135050527,505.27,ARC 10,,,SDE,2015/05/27 16:20:55,5987,5811,3753,891,620,555,2234,62.7,14.9,37.3,4690,510,302,218,1121,80.7,8.8,19.3,-937,381,337,,76.5,168,10.4,2.8,3.8,91,5.2,1.6,3.8,318,77,-18,6.1,5.2,1.2,5.5,0,36904.9284100738,64603868.8885325
050549,13135050549,505.49,ARC 10,,,SDE,2015/05/27 16:20:55,5018,4665,2488,855,589,955,2530,49.6,17,50.4,3522,385,348,321,1143,75.5,8.3,24.5,-1034,470,634,,235.3,131,11.7,2.6,6.9,89,7.5,1.9,6.9,241,42,-25.9,8.7,4.2,0.7,12.1,1,36053.1911261696,43167341.0073881
050540,13135050540,505.40,ARC 10,,,SDE,2015/05/27 16:20:55,6578,5653,2620,1930,465,1336,3958,39.8,29.3,60.2,3918,760,499,346,1735,69.3,13.4,30.7,-1298,1170,990,,544.1,227,7.1,3.5,6.1,130,8.8,2.3,6.1,-34,97,-29.5,15.9,-1.7,1.2,14.2,1,34324.6491541521,47214853.3892894
050722,13135050722,507.22,ARC 10,,,SDE,2015/05/27 16:20:55,2917,2325,964,1370,145,305,1953,33,47,67,1798,319,52,114,527,77.3,13.7,22.7,-834,1051,191,,422.9,133,5,4.6,4.9,42,2.2,1.8,4.9,93,91,-44.3,33.3,2.8,2.8,5.6,1,34298.8219015979,39144951.9731624
050729,13135050729,507.29,ARC 10,,,SDE,2015/05/27 16:20:55,3209,2987,1169,1405,112,423,2040,36.4,43.8,63.6,2130,388,156,232,857,71.3,13,28.7,-961,1017,191,,222,100,3.5,3.1,7.8,81,5.2,2.7,7.8,-44,19,-34.9,30.8,-1.7,0.4,5.4,1,24483.7583686272,28993007.2155844
050725,13135050725,507.25,ARC 10,,,SDE,2015/05/27 16:20:55,5565,5033,1902,2652,192,645,3663,34.2,47.7,65.8,3764,776,89,316,1269,74.8,15.4,25.2,-1862,1876,329,,280,174,3.5,3.1,6.3,88,1.8,1.7,6.3,103,86,-40.6,32.3,1.7,1.4,5.3,1,29650.458075613,53237674.0660058
050730,13135050730,507.30,ARC 10,,,SDE,2015/05/27 16:20:55,6659,4206,2658,2539,109,1195,4001,39.9,38.1,60.1,3717,179,92,169,489,88.4,4.3,11.6,-1059,2360,1026,,613.3,158,1.6,2.4,4,49,2.2,1.2,4,17,109,-48.5,33.8,-0.6,1.2,13.9,1,54202.9400848743,111798631.914393
050728,13135050728,507.28,ARC 10,,,SDE,2015/05/27 16:20:55,14110,6874,4078,8480,305,880,10032,28.9,60.1,71.1,5724,833,91,150,1150,83.3,12.1,16.7,-1646,7647,730,,629.2,367,2.2,2.6,2.2,76,1.3,1.1,2.2,214,291,-54.4,48,0.9,1.5,4,1,82877.2368260868,320360058.293466
050731,13135050731,507.31,ARC 10,,,SDE,2015/05/27 16:20:55,9173,4499,4608,3227,201,849,4565,50.2,35.2,49.8,3921,265,68,183,578,87.2,5.9,12.8,687,2962,666,,753.9,288,2.2,3.1,4.1,62,1.5,1.4,4.1,133,226,-37,29.3,0.7,1.7,5.2,0,60359.1931241153,171577416.509642
050609,13135050609,506.09,ARC 10,,,SDE,2015/05/27 16:20:55,11696,4895,8184,1820,463,976,3512,70,15.6,30,4015,619,62,138,880,82,12.6,18,4169,1201,838,,591.4,253,4,2.2,2.8,61,1.3,1.2,2.8,401,192,-12,3,2.7,1,5.5,0,100848.025241196,321496348.57328
050610,13135050610,506.10,ARC 10,,,SDE,2015/05/27 16:20:55,14881,7286,11565,1565,686,778,3316,77.7,10.5,22.3,6744,171,113,185,542,92.6,2.3,7.4,4821,1394,593,,593.4,287,4.6,1.9,2.5,73,1.6,1,2.5,573,214,-14.9,8.2,3,0.9,2.7,0,82791.1199757022,355837712.936432
050541,13135050541,505.41,ARC 10,,,SDE,2015/05/27 16:20:55,5061,4840,488,2047,184,2202,4573,9.6,40.4,90.4,1905,1374,481,903,2935,39.4,28.4,60.6,-1417,673,1299,,442,140,3.6,2.8,18.7,177,9.9,3.7,18.7,-297,-37,-29.8,12,-6.3,-0.9,24.8,0,17798.7886630528,13788331.2424275
050524,13135050524,505.24,ARC 10,,,SDE,2015/05/27 16:20:55,5473,5020,1258,1662,389,2027,4215,23,30.4,77,2809,1033,402,642,2211,56,20.6,44,-1551,629,1385,,348.5,137,7.1,2.5,12.8,134,8,2.7,12.8,-13,3,-33,9.8,-0.9,-0.2,24.2,1,28673.523508473,37021804.1499578
050547,13135050547,505.47,ARC 10,,,SDE,2015/05/27 16:20:55,6847,5554,4279,897,664,861,2568,62.5,13.1,37.5,4766,321,160,242,788,85.8,5.8,14.2,-487,576,619,,323.3,146,9.7,2.1,4.4,65,2.9,1.2,4.4,504,81,-23.3,7.3,6.8,0.9,8.2,0,49922.3254714844,112608211.048153
050523,13135050523,505.23,ARC 10,,,SDE,2015/05/27 16:20:55,7356,5283,2955,2648,354,1199,4401,40.2,36,59.8,3910,620,402,262,1373,74,11.7,26,-955,2028,937,,691,200,4.8,2.7,5,89,7.6,1.7,5,-48,111,-33.8,24.3,-2.8,1,11.3,1,42252.4686982713,83138996.3064406
050724,13135050724,507.24,ARC 10,,,SDE,2015/05/27 16:20:55,15894,6173,8529,5121,766,1034,7365,53.7,32.2,46.3,5559,287,107,160,614,90.1,4.6,9.9,2970,4834,874,,962.5,444,4.8,2.8,2.6,60,1.7,1,2.6,659,384,-36.4,27.6,3.1,1.8,3.9,0,84459.8540736327,282182830.113775
050543,13135050543,505.43,ARC 10,,,SDE,2015/05/27 16:20:55,6472,3335,2603,2192,604,927,3869,40.2,33.9,59.8,2546,439,108,204,789,76.3,13.2,23.7,57,1753,723,,1206.5,146,9.3,2.3,6.1,38,3.2,1.1,6.1,496,108,-36.1,20.7,6.1,1.2,8.2,1,39458.0700991747,72198149.0273743
050545,13135050545,505.45,ARC 10,,,SDE,2015/05/27 16:20:55,11641,4114,3363,5123,414,2456,8278,28.9,44,71.1,3006,406,154,471,1108,73.1,9.9,26.9,357,4717,1985,,1447.5,285,3.6,2.4,11.4,77,3.7,1.9,11.4,260,208,-44.2,34.1,-0.1,0.5,9.7,1,71159.1927395435,144985255.605466
050727,13135050727,507.27,ARC 10,,,SDE,2015/05/27 16:20:55,9603,5613,6132,2012,431,793,3471,63.9,21,36.1,5011,209,81,228,602,89.3,3.7,10.7,1121,1803,565,,613.8,235,4.5,2.4,4.1,84,1.4,1.5,4.1,350,151,-25.4,17.3,3.1,0.9,4.2,0,63829.8408454816,181332933.808704
050548,13135050548,505.48,ARC 10,,,SDE,2015/05/27 16:20:55,11778,6894,6246,2663,681,1905,5532,53,22.6,47,5381,918,177,342,1513,78.1,13.3,21.9,865,1745,1563,,626.2,283,5.8,2.4,5,76,2.6,1.1,5,504,207,-25.1,9.3,3.2,1.3,11.2,0,77634.6476707015,216368781.221667
050546,13135050546,505.46,ARC 10,,,SDE,2015/05/27 16:20:55,16073,5360,5100,6521,870,3080,10973,31.7,40.6,68.3,3865,628,210,546,1495,72.1,11.7,27.9,1235,5893,2534,,1339.1,502,5.4,3.1,10.2,111,3.9,2.1,10.2,660,391,-40.4,28.9,1.5,1,9,1,79693.9992258901,223729917.98916
050726,13135050726,507.26,ARC 10,,,SDE,2015/05/27 16:20:55,8760,4095,6004,1692,209,642,2756,68.5,19.3,31.5,3789,106,46,118,306,92.5,2.6,7.5,2215,1586,524,,379.3,213,2.4,2.4,2.9,36,1.1,0.9,2.9,163,177,-24,16.7,1.3,1.5,4.4,0,105194.272596124,342174881.333681
050608,13135050608,506.08,ARC 10,,,SDE,2015/05/27 16:20:55,15422,7820,9990,2890,469,1778,5432,64.8,18.7,35.2,7089,327,97,236,731,90.7,4.2,9.3,2901,2563,1542,,228.3,295,3,1.9,3,71,1.2,0.9,3,372,224,-25.9,14.5,1.8,1,8.5,0,147181.290928718,928258966.806498
050607,13135050607,506.07,ARC 10,,,SDE,2015/05/27 16:20:55,15244,5190,8918,3640,576,1737,6326,58.5,23.9,41.5,4560,345,78,148,630,87.9,6.6,12.1,4358,3295,1589,,930.9,373,3.8,2.4,2.9,59,1.5,1.1,2.9,498,314,-29.4,17.3,2.3,1.3,8.5,0,77354.0425245026,300819182.09536
050542,13135050542,505.42,ARC 10,,,SDE,2015/05/27 16:20:55,4711,2402,637,1917,695,1324,4074,13.5,40.7,86.5,964,737,269,341,1438,40.1,30.7,59.9,-327,1180,983,,1649.3,138,14.8,2.9,14.2,91,11.2,3.8,14.2,426,47,-26.6,10,3.6,-0.9,13.9,0,32417.5718451711,39737208.8723407
050536,13135050536,505.36,ARC 10,,,SDE,2015/05/27 16:20:55,4894,4175,1314,1317,507,1623,3580,26.8,26.9,73.2,2476,715,272,601,1699,59.3,17.1,40.7,-1162,602,1022,,239.7,133,10.4,2.7,14.4,111,6.5,2.7,14.4,235,22,-32.5,9.8,3.9,0,18.8,1,43718.9394704979,82475892.6258606
050537,13135050537,505.37,ARC 10,,,SDE,2015/05/27 16:20:55,4456,3532,566,1980,253,1512,3890,12.7,44.4,87.3,1356,1172,396,464,2176,38.4,33.2,61.6,-790,808,1048,,660,145,5.7,3.3,13.1,144,11.2,4.1,13.1,-143,1,-25.7,11.2,-5.5,-0.8,20.8,0,26616.3749522093,38342505.3211158
050539,13135050539,505.39,ARC 10,,,SDE,2015/05/27 16:20:55,5513,4391,805,1551,521,2516,4708,14.6,28.1,85.4,1913,1185,536,641,2478,43.6,27,56.4,-1108,366,1875,,1246.7,120,9.5,2.2,14.6,116,12.2,2.6,14.6,-15,4,-29,1.1,-2.7,-0.4,31,0,21589.7456019748,25124081.6528831
050544,13135050544,505.44,ARC 10,,,SDE,2015/05/27 16:20:55,11612,6740,4157,2965,2439,1737,7455,35.8,25.5,64.2,4713,1016,392,513,2027,69.9,15.1,30.1,-556,1949,1224,,1249.2,314,21,2.7,7.6,106,5.8,1.6,7.6,2047,208,-34.1,10.4,15.2,1.1,7.4,1,52833.9065297968,108043660.615069
050535,13135050535,505.35,ARC 10,,,SDE,2015/05/27 16:20:55,6176,4798,1816,1629,682,1903,4360,29.4,26.4,70.6,3256,582,362,525,1542,67.9,12.1,32.1,-1440,1047,1378,,551.2,146,11,2.4,10.9,73,7.5,1.5,10.9,320,73,-38.5,14.3,3.5,0.9,19.9,1,43700.3831058211,70140007.9125099
050532,13135050532,505.32,ARC 10,,,SDE,2015/05/27 16:20:55,7688,4766,2077,2658,829,1923,5611,27,34.6,73,3007,859,423,382,1759,63.1,18,36.9,-930,1799,1541,,1328.2,201,10.8,2.6,8,95,8.9,2,8,406,106,-36.1,16.6,1.9,0.6,17,1,36360.2115220737,62298302.2676234
050534,13135050534,505.34,ARC 10,,,SDE,2015/05/27 16:20:55,7238,5376,1659,1961,886,2513,5579,22.9,27.1,77.1,3050,864,698,639,2326,56.7,16.1,43.3,-1391,1097,1874,,1034.4,219,12.2,3,11.9,125,13,2.3,11.9,188,94,-33.8,11,-0.8,0.7,22.8,1,32954.9996238846,48910648.6951449
050723,13135050723,507.23,ARC 10,,,SDE,2015/05/27 16:20:55,7141,6116,1944,4095,383,493,5197,27.2,57.3,72.8,4344,1320,128,202,1772,71,21.6,29,-2400,2775,291,,284.7,226,5.4,3.2,3.3,122,2.1,2,3.3,255,104,-43.8,35.7,3.3,1.2,3.6,1,60959.005162401,101124270.410593
050435,13135050435,504.35,ARC 10,,,SDE,2015/05/27 16:20:55,3803,3693,990,641,273,1822,2813,26,16.9,74,1873,611,300,803,1820,50.7,16.5,49.3,-883,30,1019,,68.8,77,7.2,2,21.7,106,8.1,2.9,21.7,-27,-29,-24.7,0.4,-0.9,-0.9,26.2,1,30742.6338686061,45774374.0025477
050531,13135050531,505.31,ARC 10,,,SDE,2015/05/27 16:20:55,7251,5625,2328,1697,919,2134,4923,32.1,23.4,67.9,3657,954,378,507,1968,65,17,35,-1329,743,1627,,560.7,173,12.7,2.4,9,128,6.7,2.3,9,541,45,-32.9,6.4,6,0.1,20.4,1,42315.1600241434,80277550.0780366
050533,13135050533,505.33,ARC 10,,,SDE,2015/05/27 16:20:55,8163,6221,1325,1797,2059,2777,6838,16.2,22,83.8,3028,1079,1129,843,3193,48.7,17.3,51.3,-1703,718,1934,,776.8,205,25.2,2.5,13.6,142,18.1,2.3,13.6,930,63,-32.5,4.7,7.1,0.2,20.4,0,38089.2089669459,70512616.7785312
050436,13135050436,504.36,ARC 10,,,SDE,2015/05/27 16:20:55,7183,5678,1605,1832,1208,2309,5578,22.3,25.5,77.7,3556,851,540,581,2122,62.6,15,37.4,-1951,981,1728,,684.1,229,16.8,3.2,10.2,149,9.5,2.6,10.2,668,80,-40.3,10.5,7.3,0.6,21.9,1,42872.6391555825,60219824.1775249
050433,13135050433,504.33,ARC 10,,,SDE,2015/05/27 16:20:55,2450,2225,510,526,200,1177,1940,20.8,21.5,79.2,994,460,466,238,1231,44.7,20.7,55.3,-484,66,939,,450,37,8.2,1.5,10.7,67,20.9,3,10.7,-266,-30,-23.9,0.8,-12.7,-1.5,37.3,0,15422.323314296,13516925.0929416
050432,13135050432,504.32,ARC 10,,,SDE,2015/05/27 16:20:55,5814,5279,1775,1027,1245,1629,4039,30.5,17.7,69.5,2752,695,1068,662,2527,52.1,13.2,47.9,-977,332,967,,243.2,138,21.4,2.4,12.5,102,20.2,1.9,12.5,177,36,-21.6,4.5,1.2,0.5,15.5,1,35083.7828182892,61957821.7517459
050434,13135050434,504.34,ARC 10,,,SDE,2015/05/27 16:20:55,7827,7179,751,1311,649,4986,7076,9.6,16.7,90.4,1270,2258,767,2652,5909,17.7,31.5,82.3,-519,-947,2334,,720,130,8.3,1.7,36.9,232,10.7,3.2,36.9,-118,-102,-8.1,-14.8,-2.4,-1.5,26.8,0,24989.2801529848,25286444.7732405
050321,13135050321,503.21,ARC 10,,,SDE,2015/05/27 16:20:55,4325,4349,3748,100,294,117,577,86.7,2.3,13.3,3877,68,253,79,472,89.1,1.6,10.9,-129,32,38,,-12,66,6.8,1.5,1.8,72,5.8,1.7,1.8,41,-6,-2.4,0.7,1,-0.2,0.9,0,37439.388653955,56437466.7412571
100903,13217100903,1009.03,ARC 20,,,SDE,2015/05/27 16:20:55,6365,4060,2607,3114,98,363,3758,41,48.9,59,3591,352,24,65,469,88.4,8.7,11.6,-984,2762,298,,344,183,1.5,2.9,1.6,28,0.6,0.7,1.6,74,155,-47.4,40.2,0.9,2.2,4.1,1,97348.3599850762,185873569.497025
