GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Percent_Fo,Foreign_Bo,Percent_U_,U_S__Nativ,GlobalID,Pop_Chg_pe,Pct_ForBor,ForeignBor,Pct_ForBo2,ForBorn_Na,Pct_US_Nat,US_Native_,Pct_USnati,USnative_B,Pct_USnat2,USnative_2,Shape_Leng,Shape_Area
13045910103,9101.03,ARC 20,,,SDE,2015/05/21 16:55:06,0.6,30,99.4,5126,,100.3,53.3,16,46.7,14,37.7,1944,57.5,2964,95.2,4908,118277.754224171,607399676.932592
13045910104,9101.04,ARC 20,,,SDE,2015/05/21 16:55:06,1,89,99,8895,,201.1,66.3,59,33.7,30,31.4,2821,67.2,6040,98.6,8861,124766.277906116,483848846.048713
13045910502,9105.02,ARC 20,,,SDE,2015/05/21 16:55:06,18.5,449,81.5,1975,,-368.8,80.8,363,19.2,86,11.9,288,67.7,1641,79.6,1929,30985.3346540114,46851520.2721302
13045910800,9108,ARC 20,,,SDE,2015/05/21 16:55:06,2,82,98,4048,,1.1,76.8,63,23.2,19,20.1,831,75.9,3136,96.1,3967,237362.002636664,1854391191.89244
13045910101,9101.01,ARC 20,,,SDE,2015/05/21 16:55:06,5.6,344,94.4,5835,,397.3,63.1,217,36.9,127,28.7,1772,65.3,4036,94,5808,67720.6040720509,179464142.883073
13045910200,9102,ARC 20,,,SDE,2015/05/21 16:55:06,1.4,164,98.6,11332,,93.9,6.1,10,93.9,154,25.4,2915,73,8388,98.3,11303,200510.053132609,1294612059.9915
13045910900,9109,ARC 20,,,SDE,2015/05/21 16:55:06,1,40,99,3785,,7.8,87.5,35,12.5,5,25,957,73.4,2807,98.4,3764,191210.915685077,1421324970.22449
13045910300,9103,ARC 20,,,SDE,2015/05/21 16:55:06,2.2,146,97.8,6413,,17.1,33.6,49,66.4,97,17,1115,79,5182,96,6297,188483.019679187,1592537985.16644
13045911100,9111,ARC 20,,,SDE,2015/05/21 16:55:06,5.7,444,94.3,7312,,24.2,64.9,288,35.1,156,25.6,1985,68.4,5306,94,7291,127359.16922123,561777380.447206
13045911000,9110,ARC 20,,,SDE,2015/05/21 16:55:06,8.2,509,91.8,5669,,27.2,86.4,440,13.6,69,27,1665,62.6,3870,89.6,5535,103362.274055408,552049987.572216
13045910701,9107.01,ARC 20,,,SDE,2015/05/21 16:55:06,3,280,97,8914,,116.1,61.4,172,38.6,108,29.7,2735,66.9,6147,96.6,8882,150756.970468562,707225757.490576
13045910703,9107.03,ARC 20,,,SDE,2015/05/21 16:55:06,2.8,223,97.2,7858,,68.9,72.6,162,27.4,61,28.8,2325,67.8,5476,96.5,7801,107808.869512959,385587810.753281
13045910600,9106,ARC 20,,,SDE,2015/05/21 16:55:06,8.2,506,91.8,5671,,70.5,82,415,18,91,28.9,1788,62.2,3840,91.1,5628,107942.661975138,350294860.374676
13045910501,9105.01,ARC 20,,,SDE,2015/05/21 16:55:06,14.6,1253,85.4,7319,,153.2,70.8,887,29.2,366,27.1,2323,57.1,4891,84.2,7214,101355.083791631,321595170.318669
13045910702,9107.02,ARC 20,,,SDE,2015/05/21 16:55:06,4.3,312,95.7,6938,,104.1,9.6,30,90.4,282,31.8,2305,62.6,4535,94.3,6840,117348.28427535,660896317.315651
13045911200,9112,ARC 20,,,SDE,2015/05/21 16:55:06,0.5,32,99.5,5863,,2.8,0,0,100,32,23,1354,76.4,4501,99.3,5855,202142.90764254,1823469968.92345
13045910400,9104,ARC 20,,,SDE,2015/05/21 16:55:06,0,0,100,3304,,-8.5,0,0,0,0,23.8,785,76,2511,99.8,3296,196671.673544441,1202468139.31595
13113140207,1402.07,ARC 10,,,SDE,2015/05/21 16:55:06,10.7,596,89.3,4999,,49,59.1,352,40.9,244,65.2,3650,23,1286,88.2,4936,41494.197815993,87756398.850407
13113140208,1402.08,ARC 10,,,SDE,2015/05/21 16:55:06,14.6,1110,85.4,6517,,435.5,60.3,669,39.7,441,52.5,4003,29.9,2277,82.3,6280,76889.4961770768,187201161.324454
13113140303,1403.03,ARC 10,,,SDE,2015/05/21 16:55:06,10.1,457,89.9,4051,,-88.6,50.3,230,49.7,227,54.7,2468,34.1,1535,88.8,4003,74036.546092173,158158984.969019
13113140304,1403.04,ARC 10,,,SDE,2015/05/21 16:55:06,7.3,437,92.7,5570,,-109.8,63.4,277,36.6,160,62,3722,26.8,1608,88.7,5330,54031.7991976389,150049861.873083
13113140307,1403.07,ARC 10,,,SDE,2015/05/21 16:55:06,6.8,338,93.2,4622,,123.4,57.7,195,42.3,143,62.7,3109,29,1436,91.6,4545,82519.0876519657,187003550.423712
13113140408,1404.08,ARC 10,,,SDE,2015/05/21 16:55:06,3.3,109,96.7,3188,,-26.1,66.1,72,33.9,37,43.7,1442,51.4,1695,95.1,3137,68558.8361291726,170909080.973232
13113140407,1404.07,ARC 10,,,SDE,2015/05/21 16:55:06,7.7,599,92.3,7220,,195.1,62.9,377,37.1,222,44.5,3476,46.3,3620,90.8,7096,73602.3079039766,240410203.459339
13113140405,1404.05,ARC 10,,,SDE,2015/05/21 16:55:06,8.1,292,91.9,3299,,14.3,31.5,92,68.5,200,49.2,1768,42.4,1523,91.6,3291,86159.2096180504,219994430.327601
13113140404,1404.04,ARC 10,,,SDE,2015/05/21 16:55:06,8.4,470,91.6,5158,,179.3,38.9,183,61.1,287,48.3,2717,42.4,2386,90.7,5103,57455.0140508061,153291601.515406
13113140206,1402.06,ARC 10,,,SDE,2015/05/21 16:55:06,9.7,403,90.3,3737,,161.4,15.6,63,84.4,340,53.7,2222,34.5,1430,88.2,3652,69712.6691047536,154774161.29234
13113140203,1402.03,ARC 10,,,SDE,2015/05/21 16:55:06,3.5,195,96.5,5357,,216.4,9.7,19,90.3,176,44.9,2492,49.9,2769,94.8,5261,91254.2436918478,290001802.812385
13113140204,1402.04,ARC 10,,,SDE,2015/05/21 16:55:06,16.5,913,83.5,4606,,42.5,72.2,659,27.8,254,40.2,2217,40.8,2254,81,4471,111233.227689548,451689259.554735
13113140305,1403.05,ARC 10,,,SDE,2015/05/21 16:55:06,11.2,531,88.8,4198,,247.1,45,239,55,292,48.5,2294,39.7,1879,88.2,4173,75691.0599903283,281645192.402095
13113140403,1404.03,ARC 10,,,SDE,2015/05/21 16:55:06,11.4,636,88.6,4954,,122.7,22,140,78,496,38.8,2168,48.1,2690,86.9,4858,60438.1572472479,171544532.960813
13113140406,1404.06,ARC 10,,,SDE,2015/05/21 16:55:06,10.8,399,89.2,3301,,37.3,31.8,127,68.2,272,44.2,1636,44.2,1634,88.4,3270,64901.9223152953,145879392.943182
13113140306,1403.06,ARC 10,,,SDE,2015/05/21 16:55:06,12.1,897,87.9,6533,,56.3,70.9,636,29.1,261,59.1,4391,28,2077,87.1,6468,53563.4374397149,143487501.381617
13113140102,1401.02,ARC 10,,,SDE,2015/05/21 16:55:06,10.3,577,89.7,5032,,-3.8,12.7,73,87.3,504,47,2635,42.4,2378,89.4,5013,109851.693263908,336656631.741546
13113140101,1401.01,ARC 10,,,SDE,2015/05/21 16:55:06,8.6,604,91.4,6397,,49.1,53.1,321,46.9,283,40.5,2836,46.3,3241,86.8,6077,102874.559858092,458546834.726017
13113140502,1405.02,ARC 10,,,SDE,2015/05/21 16:55:06,1.3,47,98.7,3466,,12.4,34,16,66,31,29.6,1040,67.3,2366,97,3406,139816.000044208,777975618.846944
13113140501,1405.01,ARC 10,,,SDE,2015/05/21 16:55:06,4,211,96,5079,,42.3,7.6,16,92.4,195,39.7,2098,54.7,2892,94.3,4990,159570.132794612,788791147.57867
13247060404,604.04,ARC 10,,,SDE,2015/05/21 16:55:06,7.3,443,92.7,5641,,-45.3,34.1,151,65.9,292,35.1,2134,57.5,3499,92.6,5633,64682.2581457978,167466513.214076
13247060304,603.04,ARC 10,,,SDE,2015/05/21 16:55:06,9.3,444,90.7,4350,,120.7,52,231,48,213,43.7,2093,47.1,2257,90.7,4350,90066.9836752818,224605713.567397
13247060101,601.01,ARC 10,,,SDE,2015/05/21 16:55:06,5.6,182,94.4,3057,,9.5,42.3,77,57.7,105,25.7,834,68.6,2223,94.4,3057,77808.1997356118,307143932.879104
13247060202,602.02,ARC 10,,,SDE,2015/05/21 16:55:06,8.7,840,91.3,8860,,174.6,20.6,173,79.4,667,34,3298,57,5532,91,8830,74189.430883602,309016178.704096
13247060201,602.01,ARC 10,,,SDE,2015/05/21 16:55:06,29.9,1404,70.1,3290,,31.8,82.8,1162,17.2,242,20.7,971,48.2,2261,68.9,3232,67165.7372847306,143412137.717664
13247060306,603.06,ARC 10,,,SDE,2015/05/21 16:55:06,8.1,234,91.9,2648,,231.9,56.4,132,43.6,102,39.3,1133,52.6,1515,91.9,2648,64207.6471840766,157623715.701727
13247060407,604.07,ARC 10,,,SDE,2015/05/21 16:55:06,5.5,189,94.5,3239,,-84.8,51.9,98,48.1,91,36.7,1258,55.6,1907,92.3,3165,51188.2919232618,64935948.9805994
13247060403,604.03,ARC 10,,,SDE,2015/05/21 16:55:06,5.8,196,94.2,3188,,63.8,32.1,63,67.9,133,34.3,1162,58.4,1977,92.8,3139,131796.667386412,416935105.883279
13247060406,604.06,ARC 10,,,SDE,2015/05/21 16:55:06,6.3,337,93.7,5052,,41.4,29.1,98,70.9,239,53.1,2861,39.2,2112,92.3,4973,50619.1829553302,117616271.625449
13247060305,603.05,ARC 10,,,SDE,2015/05/21 16:55:06,19.4,1016,80.6,4224,,138.2,69.7,708,30.3,308,38.6,2022,41.6,2178,80.2,4200,75657.493478512,181880026.882896
13247060309,603.09,ARC 10,,,SDE,2015/05/21 16:55:06,12.5,721,87.5,5045,,323.4,89.3,644,10.7,77,31.9,1837,55.4,3194,87.3,5031,44436.0818355179,90494498.7365635
13247060308,603.08,ARC 10,,,SDE,2015/05/21 16:55:06,20,1679,80,6724,,858.7,62.7,1052,37.3,627,22.6,1898,55.7,4684,78.3,6582,45042.8958153065,87228462.2578368
13247060405,604.05,ARC 10,,,SDE,2015/05/21 16:55:06,2.7,181,97.3,6547,,90.6,28.7,52,71.3,129,38.5,2591,58.6,3944,97.1,6535,126389.904417787,497213387.013526
13247060307,603.07,ARC 10,,,SDE,2015/05/21 16:55:06,7.7,820,92.3,9813,,483.7,33.5,275,66.5,545,40.7,4330,49.8,5293,90.5,9623,59382.5848842219,158878121.597283
13247060102,601.02,ARC 10,,,SDE,2015/05/21 16:55:06,5.2,276,94.8,5010,,35.7,44.2,122,55.8,154,28.5,1505,64.9,3430,93.4,4935,154592.268281392,757490819.979178
13067030330,303.30,ARC 10,,,SDE,2015/05/21 16:55:06,15.8,842,84.2,4487,,139.1,58.3,491,41.7,351,47.4,2526,36.4,1938,83.8,4464,43758.1035143326,65231395.8161678
13067030328,303.28,ARC 10,,,SDE,2015/05/21 16:55:06,5.5,370,94.5,6322,,-113.8,6.8,25,93.2,345,63.3,4234,31,2075,94.3,6309,48852.9180690557,72659643.8199884
13067030700,307,ARC 10,,,SDE,2015/05/21 16:55:06,17.5,621,82.5,2919,,-708.2,85,528,15,93,31.2,1106,49.8,1762,81,2868,30163.6183086322,46354789.2641586
13067030324,303.24,ARC 10,,,SDE,2015/05/21 16:55:06,9.7,344,90.3,3198,,-220.7,43,148,57,196,52.5,1861,37.3,1320,89.8,3181,33140.9497844806,39862481.1508424
13067030312,303.12,ARC 10,,,SDE,2015/05/21 16:55:06,7.8,473,92.2,5562,,-80.3,32.6,154,67.4,319,51.1,3085,38.1,2297,89.2,5382,42822.4289738005,93626844.6133491
13067030228,302.28,ARC 10,,,SDE,2015/05/21 16:55:06,11.6,815,88.4,6189,,27.8,52.8,430,47.2,385,48.2,3375,39.8,2788,88,6163,45229.2219406261,104439450.360194
13067030231,302.31,ARC 10,,,SDE,2015/05/21 16:55:06,4.4,322,95.6,6992,,147,14.9,48,85.1,274,54.6,3992,39.4,2881,94,6873,56438.3639455204,157030195.260729
13067030230,302.30,ARC 10,,,SDE,2015/05/21 16:55:06,19.6,2578,80.4,10599,,1275.2,58.4,1505,41.6,1073,43.2,5698,34.3,4516,77.5,10214,63611.383191106,169818845.483315
13067030311,303.11,ARC 10,,,SDE,2015/05/21 16:55:06,7.5,465,92.5,5702,,-90,21.3,99,78.7,366,62.9,3881,28.8,1775,91.7,5656,44010.4978278588,92778307.9752697
13067031001,310.01,ARC 10,,,SDE,2015/05/21 16:55:06,34.8,1993,65.2,3739,,-50.5,92.1,1836,7.9,157,22.6,1298,41.6,2384,64.2,3682,64595.0713931129,167844984.645337
13067030310,303.10,ARC 10,,,SDE,2015/05/21 16:55:06,13.3,1099,86.7,7159,,86.8,54.9,603,45.1,496,48.1,3969,38,3137,86,7106,44295.6155363853,94444472.3239413
13067030215,302.15,ARC 10,,,SDE,2015/05/21 16:55:06,17.4,1546,82.6,7351,,364.3,55.8,863,44.2,683,43.3,3855,38.4,3416,81.7,7271,36759.1054378185,77922022.7508394
13067030601,306.01,ARC 10,,,SDE,2015/05/21 16:55:06,18.8,1621,81.2,6983,,1384.4,50.7,822,49.3,799,52.5,4514,26.4,2269,78.8,6783,40551.6105968364,100962953.154958
13067030227,302.27,ARC 10,,,SDE,2015/05/21 16:55:06,18.2,1392,81.8,6245,,87.9,49.9,695,50.1,697,49,3741,30.6,2337,79.6,6078,45728.7798571052,93691290.4627745
13067030602,306.02,ARC 10,,,SDE,2015/05/21 16:55:06,5.3,355,94.7,6375,,61,31.5,112,68.5,243,47.5,3195,46.2,3109,93.7,6304,60457.6418344694,172110856.146391
13067030506,305.06,ARC 10,,,SDE,2015/05/21 16:55:06,15.6,632,84.4,3427,,267.1,67.1,424,32.9,208,40.8,1657,41.4,1679,82.2,3336,42824.1436891578,86572915.9223227
13067030507,305.07,ARC 10,,,SDE,2015/05/21 16:55:06,10.4,481,89.6,4160,,51.3,29.5,142,70.5,339,47.7,2212,40.4,1873,88,4085,33484.4416557206,66670260.8012753
13067030229,302.29,ARC 10,,,SDE,2015/05/21 16:55:06,6.4,315,93.6,4645,,409.8,64.1,202,35.9,113,45.2,2241,45.4,2254,90.6,4495,61878.7114237853,141068727.230026
13067031208,312.08,ARC 10,,,SDE,2015/05/21 16:55:07,25.9,1586,74.1,4544,,960.7,86.9,1378,13.1,208,38.1,2333,30.9,1892,68.9,4225,27257.5493357799,39191090.9423985
13067031207,312.07,ARC 10,,,SDE,2015/05/21 16:55:07,10.8,330,89.2,2728,,176.4,66.1,218,33.9,112,60.8,1858,25.1,768,85.9,2626,23168.6833379411,30510009.2089459
13067030226,302.26,ARC 10,,,SDE,2015/05/21 16:55:07,11.2,947,88.8,7541,,1151.9,48.4,458,51.6,489,54.6,4635,32.3,2742,86.9,7377,44522.9117914656,75403960.7423234
13067031505,315.05,ARC 10,,,SDE,2015/05/21 16:55:07,9.6,543,90.4,5141,,-27.4,54.7,297,45.3,246,43.5,2472,46,2616,89.5,5088,47744.1161355603,108434957.044144
13067030313,303.13,ARC 10,,,SDE,2015/05/21 16:55:07,12.5,959,87.5,6714,,201.1,26.6,255,73.4,704,46,3533,40.6,3115,86.6,6648,45002.3203936996,102994725.700989
13067031310,313.10,ARC 10,,,SDE,2015/05/21 16:55:07,19,1399,81,5966,,244.1,84.1,1177,15.9,222,26.7,1964,54,3974,80.6,5938,55188.4179384951,127674502.129991
13067030214,302.14,ARC 10,,,SDE,2015/05/21 16:55:07,7.9,667,92.1,7750,,299,43.3,289,56.7,378,51.2,4310,39.8,3348,91,7658,45818.1785981104,114812746.750962
13067031212,312.12,ARC 10,,,SDE,2015/05/21 16:55:07,4.3,98,95.7,2188,,-71.3,15.3,15,84.7,83,44.2,1010,50,1142,94.1,2152,33162.9074745281,45134948.8770879
13067031211,312.11,ARC 10,,,SDE,2015/05/21 16:55:07,17.4,621,82.6,2953,,-73.3,61,379,39,242,44.2,1581,35.9,1284,80.2,2865,18498.6026501853,16233232.6711816
13067031209,312.09,ARC 10,,,SDE,2015/05/21 16:55:07,12.9,507,87.1,3427,,600.8,31,157,69,350,43.7,1719,42.3,1665,86,3384,33040.3175424092,36737430.9944492
13067030224,302.24,ARC 10,,,SDE,2015/05/21 16:55:07,17.4,1179,82.6,5601,,1697.2,44.4,524,55.6,655,42.1,2853,37.4,2537,79.5,5390,33770.7924276771,49354989.0913128
13067031205,312.05,ARC 10,,,SDE,2015/05/21 16:55:07,8.6,497,91.4,5258,,688.6,48.1,239,51.9,258,57.3,3299,31.8,1830,89.1,5129,44599.3868085425,81457915.3898151
13067031206,312.06,ARC 10,,,SDE,2015/05/21 16:55:07,11.2,978,88.8,7784,,1112.2,56.2,550,43.8,428,54.3,4754,32.7,2868,87,7622,53844.2144909831,99056203.1037678
13067030220,302.20,ARC 10,,,SDE,2015/05/21 16:55:07,7.8,133,92.2,1579,,-44.3,13.5,18,86.5,115,52.6,901,37.9,648,90.5,1549,18010.0336028912,19589927.3263991
13067030905,309.05,ARC 10,,,SDE,2015/05/21 16:55:07,19.6,1615,80.4,6613,,398.3,76,1227,24,388,38.6,3172,40.9,3366,79.5,6538,39512.9144939895,65923560.7113591
13067030502,305.02,ARC 10,,,SDE,2015/05/21 16:55:07,13.8,885,86.2,5511,,114.1,37.7,334,62.3,551,47.7,3051,36.2,2313,83.9,5364,56219.2490839253,103724228.286331
13067030209,302.09,ARC 10,,,SDE,2015/05/21 16:55:07,5.9,392,94.1,6292,,253.6,37.8,148,62.2,244,50.4,3368,42.4,2835,92.8,6203,53260.5009613998,147416983.713557
13067030326,303.26,ARC 10,,,SDE,2015/05/21 16:55:07,16.1,760,83.9,3953,,-70.4,38,289,62,471,49.9,2351,33.3,1571,83.2,3922,40231.8515338404,77266837.5573944
13067031108,311.08,ARC 10,,,SDE,2015/05/21 16:55:07,11.3,586,88.7,4606,,-380.8,56.8,333,43.2,253,50.8,2636,37.4,1940,88.1,4576,33949.777588628,36146122.7996416
13117130105,1301.05,ARC 20,,,SDE,2015/05/21 16:55:07,6,138,94,2146,,106.5,91.3,126,8.7,12,32.7,747,60.1,1373,92.8,2120,53020.8312592926,112630086.014715
13117130205,1302.05,ARC 20,,,SDE,2015/05/21 16:55:07,7.8,149,92.2,1761,,113.9,50.3,75,49.7,74,26.9,514,64.6,1234,91.5,1748,75927.9270660977,183067196.47579
13117130603,1306.03,ARC 20,,,SDE,2015/05/21 16:55:07,17,694,83,3398,,391.4,60.7,421,39.3,273,52.1,2133,28.8,1178,80.9,3311,60109.8921319631,165603885.257405
13117130610,1306.10,ARC 20,,,SDE,2015/05/21 16:55:07,16.4,685,83.6,3491,,125.9,42.6,292,57.4,393,58.5,2442,24.8,1035,83.3,3477,68274.72175174,114164451.25977
13117130606,1306.06,ARC 20,,,SDE,2015/05/21 16:55:07,13.3,600,86.7,3925,,263.5,29.2,175,70.8,425,50.3,2277,34.9,1580,85.2,3857,28595.1102488079,48306565.4110099
13117130604,1306.04,ARC 20,,,SDE,2015/05/21 16:55:07,20.7,1105,79.3,4242,,693.6,48.4,535,51.6,570,45.9,2455,31.8,1702,77.7,4157,36155.0852752645,68423357.2796995
13117130611,1306.11,ARC 20,,,SDE,2015/05/21 16:55:07,10.1,370,89.9,3284,,633.3,59.5,220,40.5,150,59.8,2186,29.2,1067,89,3253,37202.3527975002,68241117.3060455
13117130609,1306.09,ARC 20,,,SDE,2015/05/21 16:55:07,21,956,79,3587,,1147.7,63.6,608,36.4,348,45.3,2060,32.3,1467,77.6,3527,42661.1614108177,73582954.2766652
13117130607,1306.07,ARC 20,,,SDE,2015/05/21 16:55:07,24.8,1201,75.2,3651,,1206.3,62,745,38,456,42.8,2079,31.9,1548,74.8,3627,45617.7331503472,83250218.2006014
13117130605,1306.05,ARC 20,,,SDE,2015/05/21 16:55:07,13.4,510,86.6,3285,,684.5,34.3,175,65.7,335,58.1,2206,28.3,1074,86.4,3280,40006.7376568717,79445089.3283569
13117130602,1306.02,ARC 20,,,SDE,2015/05/21 16:55:07,33,1442,67,2927,,810.9,73.9,1066,26.1,376,37.2,1626,29.3,1281,66.5,2907,33614.7336679446,60033597.5922582
13117130508,1305.08,ARC 20,,,SDE,2015/05/21 16:55:07,6.1,297,93.9,4577,,491.8,71.4,212,28.6,85,55.4,2699,37.3,1817,92.7,4516,59197.0781770971,124087110.781706
13117130507,1305.07,ARC 20,,,SDE,2015/05/21 16:55:07,5.7,137,94.3,2285,,80,53.3,73,46.7,64,59.3,1436,32.9,796,92.2,2232,56125.9374424185,106780504.3043
13117130409,1304.09,ARC 20,,,SDE,2015/05/21 16:55:07,16.1,365,83.9,1905,,201.7,78.6,287,21.4,78,44.4,1008,39.1,888,83.5,1896,42702.6982969389,96185080.4791116
13067030218,302.18,ARC 10,,,SDE,2015/05/21 16:55:07,9.8,522,90.2,4781,,455.4,35.6,186,64.4,336,51.9,2753,37,1962,88.9,4715,42221.6923164887,97689529.1066598
13067030219,302.19,ARC 10,,,SDE,2015/05/21 16:55:07,6.1,572,93.9,8821,,572.9,48.6,278,51.4,294,51,4786,41.8,3930,92.8,8716,65359.4498797359,201533432.025285
13067030235,302.35,ARC 10,,,SDE,2015/05/21 16:55:07,7.5,360,92.5,4412,,120.8,23.3,84,76.7,276,41.9,2001,47.5,2265,89.4,4266,51719.6228721265,134639670.112738
13067030234,302.34,ARC 10,,,SDE,2015/05/21 16:55:07,5,274,95,5182,,376.7,42,115,58,159,46.6,2540,48.1,2623,94.6,5163,50882.6942692398,127457328.944207
13067030233,302.33,ARC 10,,,SDE,2015/05/21 16:55:07,9.7,396,90.3,3702,,-1.1,40.2,159,59.8,237,50.7,2077,38.9,1593,89.6,3670,41330.9740842874,76583424.3030389
13067030337,303.37,ARC 10,,,SDE,2015/05/21 16:55:07,8,375,92,4285,,6.1,11.7,44,88.3,331,57.7,2688,31.7,1478,89.4,4166,32493.1166883081,50349268.8164653
13067030334,303.34,ARC 10,,,SDE,2015/05/21 16:55:07,8.3,264,91.7,2926,,-140,32.6,86,67.4,178,55.4,1768,35.6,1135,91,2903,26449.3252491689,42931952.6556997
13067031111,311.11,ARC 10,,,SDE,2015/05/21 16:55:07,15.6,511,84.4,2756,,-353.8,72.2,369,27.8,142,53,1730,28.6,933,81.5,2663,21134.3636109306,21043768.4623279
13067031110,311.10,ARC 10,,,SDE,2015/05/21 16:55:07,18.4,744,81.6,3306,,-166,81.7,608,18.3,136,34.2,1387,46.5,1884,80.8,3271,23728.1108772313,29102204.52051
13067030405,304.05,ARC 10,,,SDE,2015/05/21 16:55:07,21.8,1338,78.2,4802,,-74,60.1,804,39.9,534,43.1,2645,31.8,1951,74.9,4596,39763.073468319,43100761.575918
13067031101,311.01,ARC 10,,,SDE,2015/05/21 16:55:07,26.1,1166,73.9,3308,,34.6,73.9,862,26.1,304,40.8,1824,31.7,1419,72.5,3243,25251.5754801316,35824011.2655969
13117130305,1303.05,ARC 20,,,SDE,2015/05/21 16:55:07,4.8,215,95.2,4277,,610.3,80,172,20,43,53.2,2391,38.3,1722,91.6,4113,44442.5218224602,108481243.841716
13117130301,1303.01,ARC 20,,,SDE,2015/05/21 16:55:07,9.1,470,90.9,4698,,240.6,41.9,197,58.1,273,37.2,1922,53.7,2776,90.9,4698,82798.5365592294,226107419.002201
13117130405,1304.05,ARC 20,,,SDE,2015/05/21 16:55:07,11.6,410,88.4,3121,,542.1,26.8,110,73.2,300,45.8,1616,41.1,1451,86.9,3067,52262.7181627207,107823013.168126
13117130504,1305.04,ARC 20,,,SDE,2015/05/21 16:55:07,9,308,91,3108,,64.7,53.9,166,46.1,142,50.8,1737,39.4,1346,90.3,3083,76991.4654984971,161592567.770838
13117130505,1305.05,ARC 20,,,SDE,2015/05/21 16:55:07,2.1,58,97.9,2723,,74.6,0,0,100,58,49.2,1368,48.5,1349,97.7,2717,71681.3266577093,236985906.543289
13117130503,1305.03,ARC 20,,,SDE,2015/05/21 16:55:07,2.4,61,97.6,2457,,70.7,83.6,51,16.4,10,45.2,1138,49.2,1240,94.4,2378,97748.9987853495,364549509.235899
13117130102,1301.02,ARC 20,,,SDE,2015/05/21 16:55:07,2.6,80,97.4,2980,,207.4,61.3,49,38.7,31,40.6,1241,56.6,1732,97.2,2973,72070.2559177304,148420986.477001
13117130103,1301.03,ARC 20,,,SDE,2015/05/21 16:55:07,4,134,96,3255,,190.1,57.5,77,42.5,57,33,1117,62.3,2112,95.3,3229,78112.4568659808,257620551.331946
13117130303,1303.03,ARC 20,,,SDE,2015/05/21 16:55:07,11.7,422,88.3,3192,,111.4,55,232,45,190,31.3,1132,57,2060,88.3,3192,70803.0976444922,197058872.316416
13117130201,1302.01,ARC 20,,,SDE,2015/05/21 16:55:07,7.8,335,92.2,3977,,221.6,42.4,142,57.6,193,36.8,1586,54.3,2343,91.1,3929,99795.9779828839,412151145.717026
13067030232,302.32,ARC 10,,,SDE,2015/05/21 16:55:07,8.1,455,91.9,5144,,231.8,53.6,244,46.4,211,45,2519,45.4,2543,90.4,5062,40385.739460787,109670183.598386
13067030222,302.22,ARC 10,,,SDE,2015/05/21 16:55:07,5.6,331,94.4,5595,,-31.1,31.7,105,68.3,226,53.2,3151,39.6,2349,92.8,5500,30049.7879177054,49214800.2826302
13067031118,311.18,ARC 10,,,SDE,2015/05/21 16:55:07,12.6,689,87.4,4788,,133,16.1,111,83.9,578,50.3,2756,36.3,1987,86.6,4743,33574.114030287,54621562.2391426
13067031117,311.17,ARC 10,,,SDE,2015/05/21 16:55:07,4.8,223,95.2,4432,,-182.5,27.8,62,72.2,161,47.6,2215,45.4,2113,93,4328,36903.2560442972,65937043.7370897
13067031507,315.07,ARC 10,,,SDE,2015/05/21 16:55:07,5.7,193,94.3,3201,,-124.7,64.2,124,35.8,69,43.1,1462,48.2,1635,91.2,3097,28395.6135157744,42414812.9708326
13067031004,310.04,ARC 10,,,SDE,2015/05/21 16:55:07,28.6,2297,71.4,5731,,-449.4,85.2,1958,14.8,339,30.2,2423,38,3047,68.1,5470,29441.0236495568,44935095.6091719
13067030103,301.03,ARC 10,,,SDE,2015/05/21 16:55:07,16.8,1459,83.2,7231,,498.9,56.3,821,43.7,638,43.1,3742,39.6,3445,82.7,7187,60374.9915968184,173108183.664561
13067031404,314.04,ARC 10,,,SDE,2015/05/21 16:55:07,11,582,89,4697,,117.9,66.3,386,33.7,196,30.5,1611,55.9,2950,86.4,4561,48451.8902407456,94829090.5015213
13067031306,313.06,ARC 10,,,SDE,2015/05/21 16:55:07,17.6,734,82.4,3447,,107.7,44.8,329,55.2,405,25,1045,55.2,2309,80.2,3354,38070.481695092,59941890.6981489
13067030101,301.01,ARC 10,,,SDE,2015/05/21 16:55:07,9.6,729,90.4,6853,,100.7,64.3,469,35.7,260,38.4,2912,50.4,3822,88.8,6734,87446.9182805944,330938624.957892
13067030104,301.04,ARC 10,,,SDE,2015/05/21 16:55:07,16.4,594,83.6,3018,,150.7,62.3,370,37.7,224,41.5,1498,42.1,1520,83.6,3018,29060.9245688323,42711393.9464667
13117130613,1306.13,ARC 20,,,SDE,2015/05/21 16:55:07,14,403,86,2474,,474.2,65,262,35,141,44.1,1269,41.9,1205,86,2474,48899.0207854657,87743636.710641
13117130408,1304.08,ARC 20,,,SDE,2015/05/21 16:55:07,21,812,79,3056,,320.7,94.2,765,5.8,47,32,1236,46.7,1808,78.7,3044,37830.0511432735,73884274.0089371
13117130612,1306.12,ARC 20,,,SDE,2015/05/21 16:55:07,10.1,647,89.9,5736,,734.3,46.1,298,53.9,349,48.9,3122,39.3,2510,88.2,5632,43016.9630509637,103515699.054415
13117130608,1306.08,ARC 20,,,SDE,2015/05/21 16:55:07,33.1,1586,66.9,3208,,972.4,46.3,735,53.7,851,35.9,1723,29.5,1416,65.5,3139,51992.4545189948,94570828.1989235
